X,Y,Z,sii_sii
5.193584512860160000e+15,-1.655894361453363200e+16,1.977949477666816000e+16,9.410677552223205566e-01
5.193584512860160000e+15,-1.647935679679692800e+16,1.363785689962905600e+16,8.248696327209472656e-01
5.193584512860160000e+15,-1.639976997906022400e+16,1.376129962842521600e+16,7.646886110305786133e-01
5.193584512860160000e+15,-1.632018316132352000e+16,1.390762594297446400e+16,7.889022827148437500e-01
5.193584512860160000e+15,-1.624059849107046400e+16,1.397967724059033600e+16,7.431065440177917480e-01
5.193584512860160000e+15,-1.600183803786035200e+16,1.629212628746240000e+16,8.079127073287963867e-01
5.193584512860160000e+15,-1.592225122012364800e+16,1.630832368287744000e+16,7.789881229400634766e-01
5.193584512860160000e+15,-1.584266440238694400e+16,1.442418702837350400e+16,6.589868068695068359e-01
5.193584512860160000e+15,-1.576307758465024000e+16,1.640245111239475200e+16,7.082339525222778320e-01
5.193584512860160000e+15,-1.568349076691353600e+16,1.638866641485824000e+16,8.723194599151611328e-01
5.193584512860160000e+15,-1.560390394917683200e+16,1.643218946595225600e+16,7.050293087959289551e-01
5.193584512860160000e+15,-1.552431713144012800e+16,1.653919535490662400e+16,7.525295019149780273e-01
5.193584512860160000e+15,-1.544473031370342400e+16,1.448552560381132800e+16,7.587424516677856445e-01
5.193584512860160000e+15,-1.536514349596672000e+16,1.448684523251302400e+16,7.303168773651123047e-01
5.193584512860160000e+15,-1.528555775197184000e+16,1.440837832749875200e+16,7.736741304397583008e-01
5.193584512860160000e+15,-1.520597093423513600e+16,1.435407920345907200e+16,7.966009378433227539e-01
5.193584512860160000e+15,-1.512638519024025600e+16,1.433802891067392000e+16,7.239289283752441406e-01
5.193584512860160000e+15,-1.504679837250355200e+16,1.435535910371328000e+16,7.296167016029357910e-01
5.193584512860160000e+15,-1.496721155476684800e+16,1.441148573633740800e+16,7.676355242729187012e-01
5.193584512860160000e+15,-1.488762473703014400e+16,1.447494173065216000e+16,7.801967263221740723e-01
5.193584512860160000e+15,-1.480803791929344000e+16,1.450061811888947200e+16,7.771322727203369141e-01
5.193584512860160000e+15,-1.472845110155673600e+16,1.455210833431756800e+16,7.662496566772460938e-01
5.193584512860160000e+15,-1.464886428382003200e+16,1.461161510620364800e+16,7.584875226020812988e-01
5.193584512860160000e+15,-1.456927853982515200e+16,1.469643212036505600e+16,7.358713150024414062e-01
5.193584512860160000e+15,-1.448969172208844800e+16,1.476620386408857600e+16,7.608718872070312500e-01
5.193584512860160000e+15,-1.441010490435174400e+16,1.486806760344780800e+16,7.275299429893493652e-01
5.193584512860160000e+15,-1.433051808661504000e+16,1.497177066255155200e+16,9.045974612236022949e-01
5.193584512860160000e+15,-1.417134445114163200e+16,1.611889844525465600e+16,1.040509939193725586e+00
5.193584512860160000e+15,-1.409175763340492800e+16,1.624047501076070400e+16,9.641512036323547363e-01
5.193584512860160000e+15,-1.401217081566822400e+16,1.632426445399654400e+16,1.053146123886108398e+00
5.193584512860160000e+15,-1.393258399793152000e+16,1.643429722115276800e+16,1.184633731842041016e+00
5.193584512860160000e+15,-1.385299825393664000e+16,1.645390911556812800e+16,9.649060964584350586e-01
5.193584512860160000e+15,-1.377341143619993600e+16,1.659288781481574400e+16,7.781174182891845703e-01
5.193584512860160000e+15,-1.138581227280793600e+16,-1.939289403293696000e+16,8.483101725578308105e-01
5.193584512860160000e+15,-1.130622545507123200e+16,-1.924436547390668800e+16,9.285494089126586914e-01
5.193584512860160000e+15,-1.122663863733452800e+16,-1.907089174482124800e+16,1.040834784507751465e+00
5.193584512860160000e+15,-1.114705181959782400e+16,-1.885760796386918400e+16,9.847973585128784180e-01
5.193584512860160000e+15,-1.106746607560294400e+16,-1.865130779974041600e+16,9.534386396408081055e-01
5.193584512860160000e+15,-1.098787925786624000e+16,-1.840692416059801600e+16,8.591563701629638672e-01
5.193584512860160000e+15,-1.090829244012953600e+16,-1.828046743850188800e+16,8.509885668754577637e-01
5.193584512860160000e+15,-1.082870562239283200e+16,-1.818767896503910400e+16,8.453507423400878906e-01
5.193584512860160000e+15,-1.074911880465612800e+16,-1.803845676879052800e+16,8.970316052436828613e-01
5.193584512860160000e+15,-1.066953198691942400e+16,-1.786627797234483200e+16,8.101127743721008301e-01
5.193584512860160000e+15,-1.058994516918272000e+16,-1.778142122973593600e+16,8.276209235191345215e-01
5.193584512860160000e+15,-9.794079139299328000e+15,-2.523887065628672000e+16,9.847323894500732422e-01
5.193584512860160000e+15,-7.406479975907328000e+15,9.338001930846208000e+15,7.395022511482238770e-01
5.193584512860160000e+15,-7.326893695041536000e+15,9.382722204073984000e+15,7.613902091979980469e-01
5.193584512860160000e+15,-7.247306877304832000e+15,9.386744440946688000e+15,7.335382103919982910e-01
5.193584512860160000e+15,-7.167720059568128000e+15,1.757802016853196800e+16,7.031212449073791504e-01
5.193584512860160000e+15,-7.088133778702336000e+15,1.764087271994163200e+16,6.639684438705444336e-01
5.193584512860160000e+15,-7.008546960965632000e+15,1.773572814641561600e+16,8.021283745765686035e-01
5.193584512860160000e+15,-6.928960143228928000e+15,1.780713734642073600e+16,8.083636164665222168e-01
5.193584512860160000e+15,-6.849373325492224000e+15,1.790004607896780800e+16,7.013585567474365234e-01
5.193584512860160000e+15,-6.769786507755520000e+15,1.800557879413964800e+16,6.900193095207214355e-01
5.193584512860160000e+15,-6.690200226889728000e+15,1.812476843157094400e+16,6.495981812477111816e-01
5.193584512860160000e+15,-6.610613409153024000e+15,1.820028469405286400e+16,6.986778378486633301e-01
5.193584512860160000e+15,-6.531027128287232000e+15,1.821369572943462400e+16,6.234571933746337891e-01
5.193584512860160000e+15,-1.198721882652672000e+15,-2.798698830076313600e+16,9.369807243347167969e-01
5.193584512860160000e+15,8.988369044373504000e+15,-2.997160893638246400e+16,6.765757799148559570e-01
5.193584512860160000e+15,9.067955862110208000e+15,-3.014183996515942400e+16,1.032814502716064453e+00
5.193584512860160000e+15,9.147541606105088000e+15,-3.174273104268492800e+16,6.885473728179931641e-01
5.193584512860160000e+15,9.227128423841792000e+15,-3.178096054658662400e+16,8.382011651992797852e-01
5.193584512860160000e+15,9.306715241578496000e+15,-3.173160278242099200e+16,1.089692711830139160e+00
5.193584512860160000e+15,9.386302059315200000e+15,-3.167623206404096000e+16,7.661657929420471191e-01
5.193584512860160000e+15,1.058010110414028800e+16,1.346462046748672000e+16,1.327681064605712891e+00
5.193584512860160000e+15,1.065968792187699200e+16,1.348943571478118400e+16,1.039485454559326172e+00
5.193584512860160000e+15,1.073927473961369600e+16,1.352217517673676800e+16,8.467933535575866699e-01
5.193584512860160000e+15,1.081886155735040000e+16,1.354812107417190400e+16,7.807312011718750000e-01
5.193584512860160000e+15,1.089844837508710400e+16,1.359449490980864000e+16,8.332348465919494629e-01
5.193584512860160000e+15,1.097803519282380800e+16,1.365975479038771200e+16,9.192437529563903809e-01
5.193584512860160000e+15,1.177390122270720000e+16,3.603852082492211200e+16,5.785087347030639648e-01
5.193584512860160000e+15,1.185348804044390400e+16,1.553490744705024000e+16,6.839842200279235840e-01
5.193584512860160000e+15,1.193307378443878400e+16,1.752793655489331200e+16,8.539699316024780273e-01
5.193584512860160000e+15,1.201266060217548800e+16,1.551625118285824000e+16,7.647123336791992188e-01
5.193584512860160000e+15,1.209224741991219200e+16,1.552531571133644800e+16,8.079574704170227051e-01
5.193584512860160000e+15,1.217183423764889600e+16,1.558586938150092800e+16,7.064008116722106934e-01
5.193584512860160000e+15,1.225142105538560000e+16,1.581447116331417600e+16,8.348537087440490723e-01
5.193584512860160000e+15,1.241059469085900800e+16,1.602741027314073600e+16,6.713272333145141602e-01
5.193584512860160000e+15,1.249018150859571200e+16,4.222769325250969600e+16,6.807559728622436523e-01
5.193584512860160000e+15,1.256976832633241600e+16,1.615638921478144000e+16,6.756245493888854980e-01
5.193584512860160000e+15,1.264935407032729600e+16,1.623324335957606400e+16,6.743975877761840820e-01
5.193584512860160000e+15,1.272894088806400000e+16,1.628904357468569600e+16,7.089909315109252930e-01
5.193584512860160000e+15,1.304728708526899200e+16,1.662974829789184000e+16,6.374713778495788574e-01
5.193584512860160000e+15,1.312687390300569600e+16,1.671078788831641600e+16,6.064971685409545898e-01
5.193584512860160000e+15,1.328604646473728000e+16,1.696213152196198400e+16,8.375996351242065430e-01
5.193584512860160000e+15,1.336563328247398400e+16,1.711830404903731200e+16,8.127872347831726074e-01
5.193584512860160000e+15,1.344522010021068800e+16,1.728372471444275200e+16,6.341786384582519531e-01
5.193584512860160000e+15,1.352480691794739200e+16,1.739701521429299200e+16,4.906762242317199707e-01
5.193584512860160000e+15,1.360439373568409600e+16,1.735998615375052800e+16,6.767956614494323730e-01
5.193584512860160000e+15,1.368398055342080000e+16,1.920587612448358400e+16,7.016665339469909668e-01
5.193584512860160000e+15,1.376356737115750400e+16,1.967479206392627200e+16,6.249036192893981934e-01
5.193584512860160000e+15,1.384315418889420800e+16,1.912928182521036800e+16,6.987901926040649414e-01
5.193584512860160000e+15,1.392274100663091200e+16,1.941904179383500800e+16,6.898962855339050293e-01
5.193584512860160000e+15,1.400232675062579200e+16,2.015978621344153600e+16,7.947666645050048828e-01
5.193584512860160000e+15,1.408191356836249600e+16,2.061098756027187200e+16,6.466709971427917480e-01
5.193584512860160000e+15,1.416150038609920000e+16,2.109759447000678400e+16,7.231488823890686035e-01
5.193584512860160000e+15,1.432067402157260800e+16,2.056640365225574400e+16,8.579154610633850098e-01
5.193584512860160000e+15,1.440026083930931200e+16,2.059279622628966400e+16,8.661813139915466309e-01
5.193584512860160000e+15,1.447984765704601600e+16,2.044648172290048000e+16,9.621140956878662109e-01
5.193584512860160000e+15,1.455943340104089600e+16,2.031160901238784000e+16,9.427506327629089355e-01
5.193584512860160000e+15,1.463902021877760000e+16,2.027963942332006400e+16,8.659960031509399414e-01
5.193584512860160000e+15,1.471860703651430400e+16,2.024064541523968000e+16,7.805166244506835938e-01
5.193584512860160000e+15,1.479819278050918400e+16,2.009938179339059200e+16,6.452885866165161133e-01
5.193584512860160000e+15,1.487777959824588800e+16,2.008839741453107200e+16,7.183791995048522949e-01
5.193584512860160000e+15,1.495736641598259200e+16,1.995616610890547200e+16,7.409653067588806152e-01
5.193584512860160000e+15,1.503695323371929600e+16,1.991292008320204800e+16,5.592685937881469727e-01
5.193584512860160000e+15,1.511654005145600000e+16,1.983019471811379200e+16,7.171128988265991211e-01
5.193584512860160000e+15,1.519612686919270400e+16,1.976707373124812800e+16,7.859400510787963867e-01
5.193584512860160000e+15,1.527571368692940800e+16,1.984222492150988800e+16,8.014505505561828613e-01
5.193584512860160000e+15,1.535530050466611200e+16,1.972110040131174400e+16,7.315696477890014648e-01
5.193584512860160000e+15,1.543488732240281600e+16,1.938606718241996800e+16,5.862555503845214844e-01
5.193584512860160000e+15,1.551447414013952000e+16,-2.532658677337292800e+16,7.502530813217163086e-01
5.193584512860160000e+15,1.559406095787622400e+16,-2.538893037115801600e+16,7.614042162895202637e-01
5.193584512860160000e+15,1.567364777561292800e+16,-2.551299050150297600e+16,7.370333075523376465e-01
5.193584512860160000e+15,1.575323244586598400e+16,1.848280764278374400e+16,6.252619624137878418e-01
5.193584512860160000e+15,1.583281926360268800e+16,-2.578481253921587200e+16,1.081312179565429688e+00
5.193584512860160000e+15,1.591240608133939200e+16,-2.594591246752153600e+16,1.359125494956970215e+00
5.193584512860160000e+15,1.599199289907609600e+16,-2.616080686120960000e+16,5.554576516151428223e-01
5.193584512860160000e+15,1.678786000270131200e+16,3.659886802816204800e+16,9.452384114265441895e-01
5.193584512860160000e+15,1.686744682043801600e+16,3.651336811420057600e+16,9.098559021949768066e-01
5.193584512860160000e+15,1.694703363817472000e+16,-2.606292240905011200e+16,8.990265727043151855e-01
5.193584512860160000e+15,1.702662045591142400e+16,-2.604532807552204800e+16,9.044554233551025391e-01
5.193584512860160000e+15,1.710620727364812800e+16,1.848462656143360000e+16,7.939883470535278320e-01
5.193584512860160000e+15,1.718579194390118400e+16,-2.594100331990220800e+16,8.613878488540649414e-01
5.193584512860160000e+15,1.726537876163788800e+16,-2.589707009943142400e+16,1.011858224868774414e+00
5.193584512860160000e+15,1.734496557937459200e+16,2.282515487050956800e+16,8.149345517158508301e-01
5.193584512860160000e+15,1.742455239711129600e+16,2.276167525387468800e+16,7.921468615531921387e-01
5.193584512860160000e+15,1.750413921484800000e+16,-2.583638435902259200e+16,6.588790416717529297e-01
5.193584512860160000e+15,1.758372603258470400e+16,-2.584043880815001600e+16,7.660399079322814941e-01
5.193584512860160000e+15,1.766331285032140800e+16,-2.582080007018905600e+16,1.021962761878967285e+00
5.193584512860160000e+15,1.774289966805811200e+16,-2.580964389263769600e+16,8.273886442184448242e-01
5.193584512860160000e+15,1.782248648579481600e+16,-2.584868514535833600e+16,7.906112074851989746e-01
5.193584512860160000e+15,1.790207330353152000e+16,-2.584510099514982400e+16,6.708885431289672852e-01
5.193584512860160000e+15,1.798165904752640000e+16,-2.583465992965324800e+16,1.374839067459106445e+00
5.193584512860160000e+15,1.806124586526310400e+16,-2.583340150423552000e+16,9.721884131431579590e-01
5.193584512860160000e+15,1.814083375674163200e+16,-2.581026236792832000e+16,8.710420727729797363e-01
5.193584512860160000e+15,1.822041950073651200e+16,-2.582861691066777600e+16,8.629824519157409668e-01
5.193584512860160000e+15,1.830000739221504000e+16,-2.584394779643084800e+16,1.180648565292358398e+00
5.193584512860160000e+15,1.837959313620992000e+16,-2.585381548379340800e+16,6.633394360542297363e-01
5.193584512860160000e+15,1.845918102768844800e+16,-2.586689365920972800e+16,9.595929384231567383e-01
5.193584512860160000e+15,1.853876462419968000e+16,-2.588111429592678400e+16,7.606493830680847168e-01
5.193584512860160000e+15,1.861835251567820800e+16,-2.587657666297856000e+16,7.375198006629943848e-01
5.193584512860160000e+15,2.052843184639180800e+16,-2.646750188588236800e+16,9.021915197372436523e-01
5.193584512860160000e+15,2.060801759038668800e+16,-2.643357593921126400e+16,4.833163321018218994e-01
5.193584512860160000e+15,2.076719122586009600e+16,-2.639228841859481600e+16,5.761953592300415039e-01
5.193584512860160000e+15,2.084677911733862400e+16,-2.638265910191718400e+16,1.069396972656250000e+00
5.193584512860160000e+15,2.092636486133350400e+16,-2.638277291855052800e+16,5.972605943679809570e-01
5.193584512860160000e+15,2.100595275281203200e+16,-2.642360087766630400e+16,7.455791234970092773e-01
5.193584512860160000e+15,2.108553849680691200e+16,-2.645748816963174400e+16,9.995029568672180176e-01
5.193584512860160000e+15,2.116512638828544000e+16,-2.649778784777011200e+16,6.950380206108093262e-01
5.193584512860160000e+15,2.148347151174860800e+16,2.874145514088038400e+16,8.856204748153686523e-01
5.193584512860160000e+15,2.164264514722201600e+16,-2.735477126227558400e+16,1.009794592857360840e+00
5.193584512860160000e+15,2.172223089121689600e+16,-1.296491847090176000e+15,8.194714784622192383e-01
5.193584512860160000e+15,2.180181878269542400e+16,-2.738977309825433600e+16,5.718228220939636230e-01
5.193584512860160000e+15,2.188140452669030400e+16,-2.739279890271436800e+16,1.147292375564575195e+00
5.193584512860160000e+15,2.196099241816883200e+16,-2.732666929125785600e+16,9.353649616241455078e-01
5.193584512860160000e+15,2.204057816216371200e+16,-2.726383177223372800e+16,7.563819885253906250e-01
5.193584512860160000e+15,2.212016390615859200e+16,-2.721526642953420800e+16,1.007558941841125488e+00
5.193584512860160000e+15,2.219975179763712000e+16,-2.714313245379788800e+16,8.681066036224365234e-01
5.193584512860160000e+15,2.243851117710540800e+16,-3.132148118716416000e+15,7.589154839515686035e-01
